TITLE     = "CAVITY"
VARIABLES = "X"
"Y"
"U1"
"U2"
ZONE T="Slc: X=3"
 STRANDID=0, SOLUTIONTIME=0
 Nodes=134, Elements=133, ZONETYPE=FELineSeg
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 3.000000000E+000 9.620810747E-001 1.094152629E-001 -8.553232078E-008
 3.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000
 3.000001431E+000 1.499850024E-002 4.437635466E-002 -1.525211246E-008
 3.000001431E+000 1.500149909E-002 4.438509420E-002 -1.525732429E-008
 3.000001431E+000 4.499850050E-002 1.290831715E-001 -1.153014253E-007
 3.000000000E+000 9.479718208E-001 1.479851305E-001 -1.534656064E-007
 3.000000000E+000 9.320987463E-001 1.899470985E-001 -2.471967946E-007
 3.000001431E+000 4.500150308E-002 1.290913820E-001 -1.153153804E-007
 3.000001431E+000 7.499850541E-002 2.083832920E-001 -2.948102917E-007
 3.000001431E+000 7.500150055E-002 2.083909512E-001 -2.948308691E-007
 3.000001431E+000 1.049984992E-001 2.822767198E-001 -5.305088280E-007
 3.000000000E+000 9.179894924E-001 2.259754837E-001 -3.467389149E-007
 3.000000000E+000 9.021163583E-001 2.650782764E-001 -4.701612966E-007
 3.000001431E+000 1.050014943E-001 2.822838426E-001 -5.305340665E-007
 3.000001431E+000 1.349985003E-001 3.507634103E-001 -8.036466284E-007
 3.000000000E+000 8.880071044E-001 2.985652089E-001 -5.915612178E-007
 3.000000000E+000 8.721339703E-001 3.348087966E-001 -7.349410680E-007
 3.000001431E+000 1.350015104E-001 3.507699966E-001 -8.036748227E-007
 3.000001431E+000 1.649985015E-001 4.138434231E-001 -1.097355948E-006
 3.000000000E+000 8.580247164E-001 3.657542169E-001 -8.696388250E-007
 3.000000000E+000 8.421516418E-001 3.991386294E-001 -1.024286234E-006
 3.000000000E+000 8.280423880E-001 4.275425971E-001 -1.164961873E-006
 3.000000000E+000 8.121692538E-001 4.580678642E-001 -1.323483389E-006
 3.000001431E+000 1.650015116E-001 4.138494730E-001 -1.097385621E-006
 3.000001431E+000 1.949984878E-001 4.715167582E-001 -1.397615051E-006
 3.000001431E+000 1.950014979E-001 4.715222418E-001 -1.397644951E-006
 3.000001431E+000 2.249984890E-001 5.237832665E-001 -1.692847832E-006
 3.000000000E+000 7.980599999E-001 4.839303792E-001 -1.464050911E-006
 3.000000000E+000 7.821869254E-001 5.115964413E-001 -1.620332682E-006
 3.000000000E+000 7.680776715E-001 5.349174738E-001 -1.755901849E-006
 3.000000000E+000 7.522045374E-001 5.597243905E-001 -1.904997589E-006
 3.000001431E+000 2.250014991E-001 5.237882137E-001 -1.692877163E-006
 3.000001431E+000 2.550016940E-001 5.706478357E-001 -1.973768349E-006
 3.000001431E+000 2.550046742E-001 5.706522465E-001 -1.973791086E-006
 3.000000000E+000 2.850274146E-001 6.121335626E-001 -2.232930910E-006
 3.000000000E+000 7.380952835E-001 5.805039406E-001 -2.031748636E-006
 3.000000000E+000 7.222172022E-001 6.024582386E-001 -2.169801974E-006
 3.000000000E+000 7.081083059E-001 6.206954718E-001 -2.285062465E-006
 3.000000000E+000 6.921859980E-001 6.398397088E-001 -2.409278977E-006
 3.000000000E+000 2.850307524E-001 6.121378541E-001 -2.232940915E-006
 3.000000000E+000 3.151345849E-001 6.482930779E-001 -2.464157205E-006
 3.000000000E+000 6.780998111E-001 6.555072069E-001 -2.508673106E-006
 3.000000000E+000 6.619933844E-001 6.719592810E-001 -2.617393648E-006
 3.000000000E+000 3.151609600E-001 6.483224034E-001 -2.464546469E-006
 3.000000000E+000 3.454010189E-001 6.791537404E-001 -2.663525038E-006
 3.000000000E+000 3.455181122E-001 6.792623997E-001 -2.663510486E-006
 3.000000000E+000 3.758528829E-001 7.046452165E-001 -2.825522870E-006
 3.000000000E+000 6.480555534E-001 6.849400401E-001 -2.703399105E-006
 3.000000000E+000 6.314518452E-001 6.988779902E-001 -2.795985665E-006
 3.000000000E+000 6.179961562E-001 7.089609504E-001 -2.860436780E-006
 3.000000000E+000 6.003803015E-001 7.205151320E-001 -2.936764531E-006
 3.000000000E+000 3.762423396E-001 7.049351335E-001 -2.827973503E-006
 3.000000000E+000 4.064230025E-001 7.246242762E-001 -2.953615649E-006
 3.000000000E+000 5.879610181E-001 7.275436521E-001 -2.981362286E-006
 3.000000000E+000 5.686782002E-001 7.366194725E-001 -3.040542424E-006
 3.000000000E+000 4.074570537E-001 7.252017260E-001 -2.957430752E-006
 3.000000000E+000 4.369750023E-001 7.389715314E-001 -3.046769052E-006
 3.000000000E+000 4.392197728E-001 7.398042083E-001 -3.052263992E-006
 3.000000000E+000 4.674019516E-001 7.476789355E-001 -3.105339374E-006
 3.000000000E+000 5.579454899E-001 7.407066822E-001 -3.062328005E-006
 3.000000000E+000 5.364186168E-001 7.468197942E-001 -3.101785296E-006
 3.000000000E+000 5.278831720E-001 7.484752536E-001 -3.115267418E-006
 3.000000000E+000 5.039077401E-001 7.507858872E-001 -3.128687922E-006
 3.000000000E+000 4.714468420E-001 7.484173179E-001 -3.109403906E-006
 3.000000000E+000 4.976987243E-001 7.508221269E-001 -3.126661341E-006
